topic_import_id,subcategory,event,question,answer_type,answer_options,start_date,expiration_date,resolution_date,priority
pga-charles-schwab-challenge-2026,GOLF,Charles Schwab Challenge 2026,Will Akshay Bhatia finish better than -3 Charles Schwab Challenge 2026?,yes_no,Yes||No,2026-05-27T00:00:00,2026-05-28T00:00:00,2026-05-28T04:00:00,2
pga-charles-schwab-challenge-2026,GOLF,Charles Schwab Challenge 2026,Will Alex Smalley finish better than -3 Charles Schwab Challenge 2026?,yes_no,Yes||No,2026-05-27T00:00:00,2026-05-28T00:00:00,2026-05-28T04:00:00,2
pga-charles-schwab-challenge-2026,GOLF,Charles Schwab Challenge 2026,Will Rickie Fowler finish better than -3 Charles Schwab Challenge 2026?,yes_no,Yes||No,2026-05-27T00:00:00,2026-05-28T00:00:00,2026-05-28T04:00:00,2
pga-charles-schwab-challenge-2026,GOLF,Charles Schwab Challenge 2026,Will J.J. Spaun finish better than -3 Charles Schwab Challenge 2026?,yes_no,Yes||No,2026-05-27T00:00:00,2026-05-28T00:00:00,2026-05-28T04:00:00,2
pga-charles-schwab-challenge-2026,GOLF,Charles Schwab Challenge 2026,Will Ludvig Aberg finish better than -4 Charles Schwab Challenge 2026?,yes_no,Yes||No,2026-05-27T00:00:00,2026-05-28T00:00:00,2026-05-28T04:00:00,2
pga-charles-schwab-challenge-2026,GOLF,Charles Schwab Challenge 2026,Will Akshay Bhatia finish better than -4 Charles Schwab Challenge 2026?,yes_no,Yes||No,2026-05-27T00:00:00,2026-05-28T00:00:00,2026-05-28T04:00:00,2
pga-charles-schwab-challenge-2026,GOLF,Charles Schwab Challenge 2026,Will Alex Smalley finish better than -4 Charles Schwab Challenge 2026?,yes_no,Yes||No,2026-05-27T00:00:00,2026-05-28T00:00:00,2026-05-28T04:00:00,2
pga-charles-schwab-challenge-2026,GOLF,Charles Schwab Challenge 2026,Will Rickie Fowler finish better than -4 Charles Schwab Challenge 2026?,yes_no,Yes||No,2026-05-27T00:00:00,2026-05-28T00:00:00,2026-05-28T04:00:00,2
pga-charles-schwab-challenge-2026,GOLF,Charles Schwab Challenge 2026,Will J.J. Spaun finish better than -4 Charles Schwab Challenge 2026?,yes_no,Yes||No,2026-05-27T00:00:00,2026-05-28T00:00:00,2026-05-28T04:00:00,2
pga-charles-schwab-challenge-2026,GOLF,Charles Schwab Challenge 2026,Will Ludvig Aberg finish better than -5 Charles Schwab Challenge 2026?,yes_no,Yes||No,2026-05-27T00:00:00,2026-05-28T00:00:00,2026-05-28T04:00:00,2
pga-charles-schwab-challenge-2026,GOLF,Charles Schwab Challenge 2026,Will Akshay Bhatia finish better than -5 Charles Schwab Challenge 2026?,yes_no,Yes||No,2026-05-27T00:00:00,2026-05-28T00:00:00,2026-05-28T04:00:00,2
pga-charles-schwab-challenge-2026,GOLF,Charles Schwab Challenge 2026,Will Alex Smalley finish better than -5 Charles Schwab Challenge 2026?,yes_no,Yes||No,2026-05-27T00:00:00,2026-05-28T00:00:00,2026-05-28T04:00:00,2
pga-charles-schwab-challenge-2026,GOLF,Charles Schwab Challenge 2026,Will Rickie Fowler finish better than -5 Charles Schwab Challenge 2026?,yes_no,Yes||No,2026-05-27T00:00:00,2026-05-28T00:00:00,2026-05-28T04:00:00,2
pga-charles-schwab-challenge-2026,GOLF,Charles Schwab Challenge 2026,Will J.J. Spaun finish better than -5 Charles Schwab Challenge 2026?,yes_no,Yes||No,2026-05-27T00:00:00,2026-05-28T00:00:00,2026-05-28T04:00:00,2
pga-charles-schwab-challenge-2026,GOLF,Charles Schwab Challenge 2026,Will Ludvig Aberg finish in the top 5 in Charles Schwab Challenge 2026?,yes_no,Yes||No,2026-05-27T00:00:00,2026-05-28T00:00:00,2026-05-28T04:00:00,1
pga-charles-schwab-challenge-2026,GOLF,Charles Schwab Challenge 2026,Will Akshay Bhatia finish in the top 5 in Charles Schwab Challenge 2026?,yes_no,Yes||No,2026-05-27T00:00:00,2026-05-28T00:00:00,2026-05-28T04:00:00,1
pga-charles-schwab-challenge-2026,GOLF,Charles Schwab Challenge 2026,Will Alex Smalley finish in the top 5 in Charles Schwab Challenge 2026?,yes_no,Yes||No,2026-05-27T00:00:00,2026-05-28T00:00:00,2026-05-28T04:00:00,1
pga-charles-schwab-challenge-2026,GOLF,Charles Schwab Challenge 2026,Will Rickie Fowler finish in the top 5 in Charles Schwab Challenge 2026?,yes_no,Yes||No,2026-05-27T00:00:00,2026-05-28T00:00:00,2026-05-28T04:00:00,1
pga-charles-schwab-challenge-2026,GOLF,Charles Schwab Challenge 2026,Will J.J. Spaun finish in the top 5 in Charles Schwab Challenge 2026?,yes_no,Yes||No,2026-05-27T00:00:00,2026-05-28T00:00:00,2026-05-28T04:00:00,1
pga-charles-schwab-challenge-2026,GOLF,Charles Schwab Challenge 2026,Will Ludvig Aberg finish in the top 10 in Charles Schwab Challenge 2026?,yes_no,Yes||No,2026-05-27T00:00:00,2026-05-28T00:00:00,2026-05-28T04:00:00,1
pga-charles-schwab-challenge-2026,GOLF,Charles Schwab Challenge 2026,Will Akshay Bhatia finish in the top 10 in Charles Schwab Challenge 2026?,yes_no,Yes||No,2026-05-27T00:00:00,2026-05-28T00:00:00,2026-05-28T04:00:00,1
pga-charles-schwab-challenge-2026,GOLF,Charles Schwab Challenge 2026,Will Alex Smalley finish in the top 10 in Charles Schwab Challenge 2026?,yes_no,Yes||No,2026-05-27T00:00:00,2026-05-28T00:00:00,2026-05-28T04:00:00,1
pga-charles-schwab-challenge-2026,GOLF,Charles Schwab Challenge 2026,Will Rickie Fowler finish in the top 10 in Charles Schwab Challenge 2026?,yes_no,Yes||No,2026-05-27T00:00:00,2026-05-28T00:00:00,2026-05-28T04:00:00,1
pga-charles-schwab-challenge-2026,GOLF,Charles Schwab Challenge 2026,Will J.J. Spaun finish in the top 10 in Charles Schwab Challenge 2026?,yes_no,Yes||No,2026-05-27T00:00:00,2026-05-28T00:00:00,2026-05-28T04:00:00,1
pga-charles-schwab-challenge-2026,GOLF,Charles Schwab Challenge 2026,Will Ludvig Aberg finish in the top 20 in Charles Schwab Challenge 2026?,yes_no,Yes||No,2026-05-27T00:00:00,2026-05-28T00:00:00,2026-05-28T04:00:00,1
pga-charles-schwab-challenge-2026,GOLF,Charles Schwab Challenge 2026,Will Akshay Bhatia finish in the top 20 in Charles Schwab Challenge 2026?,yes_no,Yes||No,2026-05-27T00:00:00,2026-05-28T00:00:00,2026-05-28T04:00:00,1
pga-charles-schwab-challenge-2026,GOLF,Charles Schwab Challenge 2026,Will Alex Smalley finish in the top 20 in Charles Schwab Challenge 2026?,yes_no,Yes||No,2026-05-27T00:00:00,2026-05-28T00:00:00,2026-05-28T04:00:00,1
pga-charles-schwab-challenge-2026,GOLF,Charles Schwab Challenge 2026,Will Rickie Fowler finish in the top 20 in Charles Schwab Challenge 2026?,yes_no,Yes||No,2026-05-27T00:00:00,2026-05-28T00:00:00,2026-05-28T04:00:00,1
pga-charles-schwab-challenge-2026,GOLF,Charles Schwab Challenge 2026,Will J.J. Spaun finish in the top 20 in Charles Schwab Challenge 2026?,yes_no,Yes||No,2026-05-27T00:00:00,2026-05-28T00:00:00,2026-05-28T04:00:00,1
pga-charles-schwab-challenge-2026,GOLF,Charles Schwab Challenge 2026,Will Ludvig Aberg lead after the first round in Charles Schwab Challenge 2026?,yes_no,Yes||No,2026-05-27T00:00:00,2026-05-28T00:00:00,2026-05-28T04:00:00,1
pga-charles-schwab-challenge-2026,GOLF,Charles Schwab Challenge 2026,Will Akshay Bhatia lead after the first round in Charles Schwab Challenge 2026?,yes_no,Yes||No,2026-05-27T00:00:00,2026-05-28T00:00:00,2026-05-28T04:00:00,1
pga-charles-schwab-challenge-2026,GOLF,Charles Schwab Challenge 2026,Will Alex Smalley lead after the first round in Charles Schwab Challenge 2026?,yes_no,Yes||No,2026-05-27T00:00:00,2026-05-28T00:00:00,2026-05-28T04:00:00,1
pga-charles-schwab-challenge-2026,GOLF,Charles Schwab Challenge 2026,Will Rickie Fowler lead after the first round in Charles Schwab Challenge 2026?,yes_no,Yes||No,2026-05-27T00:00:00,2026-05-28T00:00:00,2026-05-28T04:00:00,1
pga-charles-schwab-challenge-2026,GOLF,Charles Schwab Challenge 2026,Will J.J. Spaun lead after the first round in Charles Schwab Challenge 2026?,yes_no,Yes||No,2026-05-27T00:00:00,2026-05-28T00:00:00,2026-05-28T04:00:00,1
pga-charles-schwab-challenge-2026,GOLF,Charles Schwab Challenge 2026,Will there be a playoff to decide the winner of Charles Schwab Challenge 2026?,yes_no,Yes||No,2026-05-27T00:00:00,2026-05-28T00:00:00,2026-05-28T04:00:00,2
pga-charles-schwab-challenge-2026,GOLF,Charles Schwab Challenge 2026,Will the winning score be under par at Charles Schwab Challenge 2026?,yes_no,Yes||No,2026-05-27T00:00:00,2026-05-28T00:00:00,2026-05-28T04:00:00,1
pga-charles-schwab-challenge-2026,GOLF,Charles Schwab Challenge 2026,Will Ludvig Aberg record an eagle in Charles Schwab Challenge 2026?,yes_no,Yes||No,2026-05-27T00:00:00,2026-05-28T00:00:00,2026-05-28T04:00:00,1
pga-charles-schwab-challenge-2026,GOLF,Charles Schwab Challenge 2026,Will Akshay Bhatia record an eagle in Charles Schwab Challenge 2026?,yes_no,Yes||No,2026-05-27T00:00:00,2026-05-28T00:00:00,2026-05-28T04:00:00,1
pga-charles-schwab-challenge-2026,GOLF,Charles Schwab Challenge 2026,Will Alex Smalley record an eagle in Charles Schwab Challenge 2026?,yes_no,Yes||No,2026-05-27T00:00:00,2026-05-28T00:00:00,2026-05-28T04:00:00,1
pga-charles-schwab-challenge-2026,GOLF,Charles Schwab Challenge 2026,Will Rickie Fowler record an eagle in Charles Schwab Challenge 2026?,yes_no,Yes||No,2026-05-27T00:00:00,2026-05-28T00:00:00,2026-05-28T04:00:00,1
pga-charles-schwab-challenge-2026,GOLF,Charles Schwab Challenge 2026,Will J.J. Spaun record an eagle in Charles Schwab Challenge 2026?,yes_no,Yes||No,2026-05-27T00:00:00,2026-05-28T00:00:00,2026-05-28T04:00:00,1
pga-charles-schwab-challenge-2026,GOLF,Charles Schwab Challenge 2026,Will the leader change during the final round of Charles Schwab Challenge 2026?,yes_no,Yes||No,2026-05-27T00:00:00,2026-05-28T00:00:00,2026-05-28T04:00:00,1
pga-charles-schwab-challenge-2026,GOLF,Charles Schwab Challenge 2026,Will Ludvig Aberg make the cut in Charles Schwab Challenge 2026?,yes_no,Yes||No,2026-05-27T00:00:00,2026-05-28T00:00:00,2026-05-28T04:00:00,1
pga-charles-schwab-challenge-2026,GOLF,Charles Schwab Challenge 2026,Will Akshay Bhatia make the cut in Charles Schwab Challenge 2026?,yes_no,Yes||No,2026-05-27T00:00:00,2026-05-28T00:00:00,2026-05-28T04:00:00,1
pga-charles-schwab-challenge-2026,GOLF,Charles Schwab Challenge 2026,Will Alex Smalley make the cut in Charles Schwab Challenge 2026?,yes_no,Yes||No,2026-05-27T00:00:00,2026-05-28T00:00:00,2026-05-28T04:00:00,1
pga-charles-schwab-challenge-2026,GOLF,Charles Schwab Challenge 2026,Will Rickie Fowler make the cut in Charles Schwab Challenge 2026?,yes_no,Yes||No,2026-05-27T00:00:00,2026-05-28T00:00:00,2026-05-28T04:00:00,1
pga-charles-schwab-challenge-2026,GOLF,Charles Schwab Challenge 2026,Will J.J. Spaun make the cut in Charles Schwab Challenge 2026?,yes_no,Yes||No,2026-05-27T00:00:00,2026-05-28T00:00:00,2026-05-28T04:00:00,1
pga-charles-schwab-challenge-2026,GOLF,Charles Schwab Challenge 2026,Will Charles Schwab Challenge 2026 be decided on the final hole?,yes_no,Yes||No,2026-05-27T00:00:00,2026-05-28T00:00:00,2026-05-28T04:00:00,1
pga-charles-schwab-challenge-2026,GOLF,Charles Schwab Challenge 2026,Will Ludvig Aberg lead after day two in Charles Schwab Challenge 2026?,yes_no,Yes||No,2026-05-27T00:00:00,2026-05-28T00:00:00,2026-05-28T04:00:00,2
pga-charles-schwab-challenge-2026,GOLF,Charles Schwab Challenge 2026,Will Akshay Bhatia lead after day two in Charles Schwab Challenge 2026?,yes_no,Yes||No,2026-05-27T00:00:00,2026-05-28T00:00:00,2026-05-28T04:00:00,2
pga-charles-schwab-challenge-2026,GOLF,Charles Schwab Challenge 2026,Will Alex Smalley lead after day two in Charles Schwab Challenge 2026?,yes_no,Yes||No,2026-05-27T00:00:00,2026-05-28T00:00:00,2026-05-28T04:00:00,2
pga-charles-schwab-challenge-2026,GOLF,Charles Schwab Challenge 2026,Will Rickie Fowler lead after day two in Charles Schwab Challenge 2026?,yes_no,Yes||No,2026-05-27T00:00:00,2026-05-28T00:00:00,2026-05-28T04:00:00,2
pga-charles-schwab-challenge-2026,GOLF,Charles Schwab Challenge 2026,Will J.J. Spaun lead after day two in Charles Schwab Challenge 2026?,yes_no,Yes||No,2026-05-27T00:00:00,2026-05-28T00:00:00,2026-05-28T04:00:00,2
pga-charles-schwab-challenge-2026,GOLF,Charles Schwab Challenge 2026,Will Ludvig Aberg lead after day three in Charles Schwab Challenge 2026?,yes_no,Yes||No,2026-05-27T00:00:00,2026-05-28T00:00:00,2026-05-28T04:00:00,2
pga-charles-schwab-challenge-2026,GOLF,Charles Schwab Challenge 2026,Will Akshay Bhatia lead after day three in Charles Schwab Challenge 2026?,yes_no,Yes||No,2026-05-27T00:00:00,2026-05-28T00:00:00,2026-05-28T04:00:00,2
pga-charles-schwab-challenge-2026,GOLF,Charles Schwab Challenge 2026,Will Alex Smalley lead after day three in Charles Schwab Challenge 2026?,yes_no,Yes||No,2026-05-27T00:00:00,2026-05-28T00:00:00,2026-05-28T04:00:00,2
pga-charles-schwab-challenge-2026,GOLF,Charles Schwab Challenge 2026,Will Rickie Fowler lead after day three in Charles Schwab Challenge 2026?,yes_no,Yes||No,2026-05-27T00:00:00,2026-05-28T00:00:00,2026-05-28T04:00:00,2
pga-charles-schwab-challenge-2026,GOLF,Charles Schwab Challenge 2026,Will J.J. Spaun lead after day three in Charles Schwab Challenge 2026?,yes_no,Yes||No,2026-05-27T00:00:00,2026-05-28T00:00:00,2026-05-28T04:00:00,2
pga-charles-schwab-challenge-2026,GOLF,Charles Schwab Challenge 2026,Will Ludvig Aberg record a bogey-free round in Charles Schwab Challenge 2026?,yes_no,Yes||No,2026-05-27T00:00:00,2026-05-28T00:00:00,2026-05-28T04:00:00,2
pga-charles-schwab-challenge-2026,GOLF,Charles Schwab Challenge 2026,Will Akshay Bhatia record a bogey-free round in Charles Schwab Challenge 2026?,yes_no,Yes||No,2026-05-27T00:00:00,2026-05-28T00:00:00,2026-05-28T04:00:00,2
pga-charles-schwab-challenge-2026,GOLF,Charles Schwab Challenge 2026,Will Alex Smalley record a bogey-free round in Charles Schwab Challenge 2026?,yes_no,Yes||No,2026-05-27T00:00:00,2026-05-28T00:00:00,2026-05-28T04:00:00,2
pga-charles-schwab-challenge-2026,GOLF,Charles Schwab Challenge 2026,Will Rickie Fowler record a bogey-free round in Charles Schwab Challenge 2026?,yes_no,Yes||No,2026-05-27T00:00:00,2026-05-28T00:00:00,2026-05-28T04:00:00,2
pga-charles-schwab-challenge-2026,GOLF,Charles Schwab Challenge 2026,Will J.J. Spaun record a bogey-free round in Charles Schwab Challenge 2026?,yes_no,Yes||No,2026-05-27T00:00:00,2026-05-28T00:00:00,2026-05-28T04:00:00,2
pga-charles-schwab-challenge-2026,GOLF,Charles Schwab Challenge 2026,Will there be a hole-in-one during Charles Schwab Challenge 2026?,yes_no,Yes||No,2026-05-27T00:00:00,2026-05-28T00:00:00,2026-05-28T04:00:00,1
pga-charles-schwab-challenge-2026,GOLF,Charles Schwab Challenge 2026,How much will the winning margin be at Charles Schwab Challenge 2026?,multiple_choice,1||2||3||More than 4,2026-05-27T00:00:00,2026-05-28T00:00:00,2026-05-28T04:00:00,1
pga-charles-schwab-challenge-2026,GOLF,Charles Schwab Challenge 2026,Who will be the 36-hole leader at Charles Schwab Challenge 2026?,multiple_choice,Ludvig Aberg||Akshay Bhatia||Alex Smalley||Rickie Fowler||J.J. Spaun||Russell Henley||Hideki Matsuyama||Gary Woodland||Robert MacIntyre||Matt McCarty||Ryan Gerard||Ryo Hisatsune||Nico Echavarria||Ben Griffin||Sahith Theegala||Justin Thomas||Sudarshan Yellamaraju||Pierceson Coody||Patrick Rodgers||Harry Hall,2026-05-27T00:00:00,2026-05-28T00:00:00,2026-05-28T04:00:00,1
pga-charles-schwab-challenge-2026,GOLF,Charles Schwab Challenge 2026,Will Ludvig Aberg shoot in the 60s in any round in Charles Schwab Challenge 2026?,yes_no,Yes||No,2026-05-27T00:00:00,2026-05-28T00:00:00,2026-05-28T04:00:00,2
pga-charles-schwab-challenge-2026,GOLF,Charles Schwab Challenge 2026,Will Akshay Bhatia shoot in the 60s in any round in Charles Schwab Challenge 2026?,yes_no,Yes||No,2026-05-27T00:00:00,2026-05-28T00:00:00,2026-05-28T04:00:00,2
pga-charles-schwab-challenge-2026,GOLF,Charles Schwab Challenge 2026,Will Alex Smalley shoot in the 60s in any round in Charles Schwab Challenge 2026?,yes_no,Yes||No,2026-05-27T00:00:00,2026-05-28T00:00:00,2026-05-28T04:00:00,2
pga-charles-schwab-challenge-2026,GOLF,Charles Schwab Challenge 2026,Will Rickie Fowler shoot in the 60s in any round in Charles Schwab Challenge 2026?,yes_no,Yes||No,2026-05-27T00:00:00,2026-05-28T00:00:00,2026-05-28T04:00:00,2
pga-charles-schwab-challenge-2026,GOLF,Charles Schwab Challenge 2026,Will J.J. Spaun shoot in the 60s in any round in Charles Schwab Challenge 2026?,yes_no,Yes||No,2026-05-27T00:00:00,2026-05-28T00:00:00,2026-05-28T04:00:00,2
pga-charles-schwab-challenge-2026,GOLF,Charles Schwab Challenge 2026,Will any golfer shoot a 59 or better during Charles Schwab Challenge 2026?,yes_no,Yes||No,2026-05-27T00:00:00,2026-05-28T00:00:00,2026-05-28T04:00:00,2
pga-charles-schwab-challenge-2026,GOLF,Charles Schwab Challenge 2026,Will a first-time winner claim Charles Schwab Challenge 2026?,yes_no,Yes||No,2026-05-27T00:00:00,2026-05-28T00:00:00,2026-05-28T04:00:00,2
pga-charles-schwab-challenge-2026,GOLF,Charles Schwab Challenge 2026,Will the Charles Schwab Challenge 2026 winner be ranked inside the world top 10?,yes_no,Yes||No,2026-05-27T00:00:00,2026-05-28T00:00:00,2026-05-28T04:00:00,2
pga-charles-schwab-challenge-2026,GOLF,Charles Schwab Challenge 2026,Who will lead Charles Schwab Challenge 2026 in birdies?,multiple_choice,Ludvig Aberg||Akshay Bhatia||Alex Smalley||Rickie Fowler||J.J. Spaun||Russell Henley||Hideki Matsuyama||Gary Woodland||Robert MacIntyre||Matt McCarty||Ryan Gerard||Ryo Hisatsune||Nico Echavarria||Ben Griffin||Sahith Theegala||Justin Thomas||Sudarshan Yellamaraju||Pierceson Coody||Patrick Rodgers||Harry Hall,2026-05-27T00:00:00,2026-05-28T00:00:00,2026-05-28T04:00:00,1
