topic_import_id,subcategory,event,question,answer_type,answer_options,start_date,expiration_date,resolution_date,priority
f1-monaco-grand-prix-2026-race,F1,Monaco Grand Prix - Race,Will Lindblad finish in the top 10?,yes_no,Yes||No,2026-06-06T00:00:00,2026-06-07T00:00:00,2026-06-07T04:00:00,2
f1-monaco-grand-prix-2026-race,F1,Monaco Grand Prix - Race,Will Bortoleto finish in the top 10?,yes_no,Yes||No,2026-06-06T00:00:00,2026-06-07T00:00:00,2026-06-07T04:00:00,2
f1-monaco-grand-prix-2026-race,F1,Monaco Grand Prix - Race,Will Albon finish in the top 10?,yes_no,Yes||No,2026-06-06T00:00:00,2026-06-07T00:00:00,2026-06-07T04:00:00,2
f1-monaco-grand-prix-2026-race,F1,Monaco Grand Prix - Race,Will Ocon finish in the top 10?,yes_no,Yes||No,2026-06-06T00:00:00,2026-06-07T00:00:00,2026-06-07T04:00:00,2
f1-monaco-grand-prix-2026-race,F1,Monaco Grand Prix - Race,Will Alonso finish in the top 10?,yes_no,Yes||No,2026-06-06T00:00:00,2026-06-07T00:00:00,2026-06-07T04:00:00,2
f1-monaco-grand-prix-2026-race,F1,Monaco Grand Prix - Race,Will Bottas finish in the top 10?,yes_no,Yes||No,2026-06-06T00:00:00,2026-06-07T00:00:00,2026-06-07T04:00:00,2
f1-monaco-grand-prix-2026-race,F1,Monaco Grand Prix - Race,Will Hulkenberg finish in the top 10?,yes_no,Yes||No,2026-06-06T00:00:00,2026-06-07T00:00:00,2026-06-07T04:00:00,2
f1-monaco-grand-prix-2026-race,F1,Monaco Grand Prix - Race,Which driver will start from pole position?,multiple_choice,Antonelli||Russell||Leclerc||Hamilton||Norris||Piastri||Verstappen||Gasly||Bearman||Lawson||Colapinto||Hadjar||Sainz||Lindblad||Bortoleto||Ocon||Albon||Hulkenberg||Bottas||Perez||Stroll||Alonso,2026-06-06T00:00:00,2026-06-07T00:00:00,2026-06-07T04:00:00,1
f1-monaco-grand-prix-2026-race,F1,Monaco Grand Prix - Race,How many seconds will be between first and second place at the finish?,multiple_choice,Under 1s||1–5s||5–10s||Over 10s,2026-06-06T00:00:00,2026-06-07T00:00:00,2026-06-07T04:00:00,2
f1-monaco-grand-prix-2026-race,F1,Monaco Grand Prix - Race,Will there be a red flag during the race?,yes_no,Yes||No,2026-06-06T00:00:00,2026-06-07T00:00:00,2026-06-07T04:00:00,2
f1-monaco-grand-prix-2026-race,F1,Monaco Grand Prix - Race,Will Alpine have both cars finish in the points?,yes_no,Yes||No,2026-06-06T00:00:00,2026-06-07T00:00:00,2026-06-07T04:00:00,2
f1-monaco-grand-prix-2026-race,F1,Monaco Grand Prix - Race,Will Aston Martin have both cars finish in the points?,yes_no,Yes||No,2026-06-06T00:00:00,2026-06-07T00:00:00,2026-06-07T04:00:00,2
f1-monaco-grand-prix-2026-race,F1,Monaco Grand Prix - Race,Will Audi have both cars finish in the points?,yes_no,Yes||No,2026-06-06T00:00:00,2026-06-07T00:00:00,2026-06-07T04:00:00,2
f1-monaco-grand-prix-2026-race,F1,Monaco Grand Prix - Race,Will Cadillac have both cars finish in the points?,yes_no,Yes||No,2026-06-06T00:00:00,2026-06-07T00:00:00,2026-06-07T04:00:00,2
f1-monaco-grand-prix-2026-race,F1,Monaco Grand Prix - Race,Will Ferrari have both cars finish in the points?,yes_no,Yes||No,2026-06-06T00:00:00,2026-06-07T00:00:00,2026-06-07T04:00:00,2
f1-monaco-grand-prix-2026-race,F1,Monaco Grand Prix - Race,Will Haas F1 Team have both cars finish in the points?,yes_no,Yes||No,2026-06-06T00:00:00,2026-06-07T00:00:00,2026-06-07T04:00:00,2
f1-monaco-grand-prix-2026-race,F1,Monaco Grand Prix - Race,Will McLaren have both cars finish in the points?,yes_no,Yes||No,2026-06-06T00:00:00,2026-06-07T00:00:00,2026-06-07T04:00:00,2
f1-monaco-grand-prix-2026-race,F1,Monaco Grand Prix - Race,Will Mercedes have both cars finish in the points?,yes_no,Yes||No,2026-06-06T00:00:00,2026-06-07T00:00:00,2026-06-07T04:00:00,2
f1-monaco-grand-prix-2026-race,F1,Monaco Grand Prix - Race,Will Racing Bulls have both cars finish in the points?,yes_no,Yes||No,2026-06-06T00:00:00,2026-06-07T00:00:00,2026-06-07T04:00:00,2
f1-monaco-grand-prix-2026-race,F1,Monaco Grand Prix - Race,Will Red Bull Racing have both cars finish in the points?,yes_no,Yes||No,2026-06-06T00:00:00,2026-06-07T00:00:00,2026-06-07T04:00:00,2
f1-monaco-grand-prix-2026-race,F1,Monaco Grand Prix - Race,Will Williams have both cars finish in the points?,yes_no,Yes||No,2026-06-06T00:00:00,2026-06-07T00:00:00,2026-06-07T04:00:00,2
f1-monaco-grand-prix-2026-race,F1,Monaco Grand Prix - Race,Will the race winner start outside the top 3?,yes_no,Yes||No,2026-06-06T00:00:00,2026-06-07T00:00:00,2026-06-07T04:00:00,2
f1-monaco-grand-prix-2026-race,F1,Monaco Grand Prix - Race,Which driver will set the fastest lap?,multiple_choice,Antonelli||Russell||Leclerc||Hamilton||Norris||Piastri||Verstappen||Gasly||Bearman||Lawson||Colapinto||Hadjar||Sainz||Lindblad||Bortoleto||Ocon||Albon||Hulkenberg||Bottas||Perez||Stroll||Alonso,2026-06-06T00:00:00,2026-06-07T00:00:00,2026-06-07T04:00:00,2
f1-monaco-grand-prix-2026-race,F1,Monaco Grand Prix - Race,Will a driver retire due to mechanical failure?,yes_no,Yes||No,2026-06-06T00:00:00,2026-06-07T00:00:00,2026-06-07T04:00:00,2
f1-monaco-grand-prix-2026-race,F1,Monaco Grand Prix - Race,Will the pole sitter win the Monaco Grand Prix - Race?,yes_no,Yes||No,2026-06-06T00:00:00,2026-06-07T00:00:00,2026-06-07T04:00:00,2
f1-monaco-grand-prix-2026-race,F1,Monaco Grand Prix - Race,How many drivers will fail to finish the Monaco Grand Prix - Race?,multiple_choice,0||1–2||3–4||5 or more,2026-06-06T00:00:00,2026-06-07T00:00:00,2026-06-07T04:00:00,2
f1-monaco-grand-prix-2026-race,F1,Monaco Grand Prix - Race,Will a driver receive a time penalty during the Monaco Grand Prix - Race?,yes_no,Yes||No,2026-06-06T00:00:00,2026-06-07T00:00:00,2026-06-07T04:00:00,2
f1-monaco-grand-prix-2026-race,F1,Monaco Grand Prix - Race,Will the championship leader finish on the podium at the Monaco Grand Prix - Race?,yes_no,Yes||No,2026-06-06T00:00:00,2026-06-07T00:00:00,2026-06-07T04:00:00,2
